index_content,word,nature,content_type,index_word
1368,包,v,neg,50
1368,安装,v,neg,51
1368,没来,v,neg,52
1368,安装,v,neg,53
1368,打电话,l,neg,54
1368,几次,m,neg,55
1368,安排,v,neg,56
1368,今天下午,nr,neg,57
1368,无语,v,neg,58
1368,购物,n,neg,59
1371,安装,v,neg,0
1371,服务,vn,neg,1
1371,差,a,neg,2
1371,不行,v,neg,3
1371,收费,n,neg,4
1371,投诉,v,neg,5
1371,退,v,neg,6
1373,服务水平,n,neg,0
1373,想,v,neg,1
1373,无语,v,neg,2
1373,装,v,neg,3
1373,歪,v,neg,4
1373,调整,vn,neg,5
1373,掉头就走,i,neg,6
1374,差,a,neg,0
1374,评,n,neg,1
1374,大大的,nz,neg,2
1374,差,a,neg,3
1374,评,n,neg,4
1374,本来,t,neg,5
1374,孝敬父母,nr,neg,6
1374,给买,v,neg,7
1374,师傅,nr,neg,8
1374,安装,v,neg,9
1374,更本,d,neg,10
1374,调试,vn,neg,11
1374,走,v,neg,12
1374,遥控,vn,neg,13
1374,板用,n,neg,14
1374,找,v,neg,15
1374,先,d,neg,16
1374,售后,n,neg,17
1374,找,v,neg,18
1374,一大,a,neg,19
1374,圈,q,neg,20
1374,售后,n,neg,21
1374,十多天,m,neg,22
1374,家里,s,neg,23
1374,俩,m,neg,24
1374,老人,n,neg,25
1374,办法,n,neg,26
1374,弄,v,neg,27
1374,产品,n,neg,28
1374,服务,vn,neg,29
1374,无语,v,neg,30
1374,最差,a,neg,31
1374,网购,n,neg,32
1377,物流,n,neg,0
1377,俩,m,neg,1
1377,字,n,neg,2
1377,派送,v,neg,3
1377,员,zg,neg,4
1377,一周,m,neg,5
1377,接电话,l,neg,6
1377,回,v,neg,7
1377,短信,n,neg,8
1377,延误,v,neg,9
1377,原因,n,neg,10
1377,客服,n,neg,11
1377,解释,v,neg,12
1377,太过分,l,neg,13
1377,太,d,neg,14
1377,失望,v,neg,15
1377,东西,ns,neg,16
1377,安装,v,neg,17
1377,态度,n,neg,18
1377,毛病,n,neg,19
1377,一颗,m,neg,20
1377,星,n,neg,21
1383,差,a,neg,0
1383,发货,n,neg,1
1383,特别,d,neg,2
1383,慢,a,neg,3
1383,半个,m,neg,4
1383,月,m,neg,5
1383,客服,n,neg,6
1383,不理,v,neg,7
1383,不上,d,neg,8
1383,活人,n,neg,9
1383,只能,v,neg,10
1383,解决,v,neg,11
1385,差,a,neg,0
1385,评,n,neg,1
1385,抛开,v,neg,2
1385,产品,n,neg,3
1385,安装费,n,neg,4
1385,封顶,n,neg,5
1386,服务,vn,neg,0
1386,太,d,neg,1
1386,差,a,neg,2
1387,安装,v,neg,0
1387,收费,n,neg,1
1387,一周,m,neg,2
1387,解决,v,neg,3
1387,安装,v,neg,4
1387,时,n,neg,5
1387,老人,n,neg,6
1387,在家,r,neg,7
1387,要钱,v,neg,8
1387,态度,n,neg,9
1387,不好,d,neg,10
1388,安装费,n,neg,0
1388,封顶,n,neg,1
1388,假,a,neg,2
1388,三百元,m,neg,3
1389,产品,n,neg,0
1389,不怎么样,l,neg,1
1389,加热,v,neg,2
1389,速度,n,neg,3
1389,不快,d,neg,4
1389,价格,n,neg,5
1390,真的,d,neg,0
1390,失望,v,neg,1
1390,安装,v,neg,2
1390,人员素质,n,neg,3
1390,太,d,neg,4
1390,低,a,neg,5
1395,安装,v,neg,0
1395,师傅,nr,neg,1
1395,不行,v,neg,2
1395,不行,v,neg,3
1395,星期,t,neg,4
1395,没装,v,neg,5
1395,鸟,zg,neg,6
1395,售后,n,neg,7
1399,东西,ns,neg,0
1399,没收,v,neg,1
1399,系统,n,neg,2
1399,显示,v,neg,3
1399,签收,v,neg,4
1399,第一次,m,neg,5
1399,干,v,neg,6
1399,忽悠,z,neg,7
1399,消费者,n,neg,8
1399,自欺欺人,i,neg,9
1399,希望,v,neg,10
1399,干,v,neg,11
1401,擦擦,v,neg,0
1401,售后,n,neg,1
1401,安装,v,neg,2
1401,太烂,n,neg,3
1401,安装,v,neg,4
1401,几天,m,neg,5
1401,弄,v,neg,6
1401,安装,v,neg,7
1401,花,v,neg,8
1401,服,v,neg,9
1401,墙孔,n,neg,10
1401,墙,n,neg,11
1401,烂,v,neg,12
1405,差,a,neg,0
1405,评,n,neg,1
1405,售后,n,neg,2
1405,差,a,neg,3
1405,要死,v,neg,4
1405,爽约,a,neg,5
1405,装,v,neg,6
1405,建议,n,neg,7
1405,一辈子,m,neg,8
1405,东西,ns,neg,9
1407,安装,v,neg,0
1407,真特,a,neg,1
1407,坑,n,neg,2
1407,点,m,neg,3
1407,东西,ns,neg,4
1407,东西,ns,neg,5
1409,太,d,neg,0
1409,失望,v,neg,1
1409,送,v,neg,2
1409,赠品,n,neg,3
1409,坏,a,neg,4
1413,差,a,neg,0
1413,评,n,neg,1
1413,东西,ns,neg,2
1413,质量,n,neg,3
1413,加热,v,neg,4
1413,速度慢,n,neg,5
1413,配件,n,neg,6
1413,全,a,neg,7
1413,掏钱,v,neg,8
1413,安装,v,neg,9
1413,变相,n,neg,10
1413,收费,n,neg,11
1419,外壳,n,neg,0
1419,破,v,neg,1
1420,一颗,m,neg,0
1420,星,n,neg,1
1420,客服,n,neg,2
1420,分,v,neg,3
1420,购买,v,neg,4
1420,咨询,vn,neg,5
1420,在线,b,neg,6
1420,客服,n,neg,7
1420,询问,v,neg,8
1420,款,m,neg,9
1420,适配,v,neg,10
1420,插座,n,neg,11
1420,功率,n,neg,12
1420,告诉,v,neg,13
1420,新房,n,neg,14
1420,装修,v,neg,15
1420,插座,n,neg,16
1420,装,v,neg,17
1420,到货,v,neg,18
1420,却是,d,neg,19
1420,插头,n,neg,20
1420,装不上,l,neg,21
1420,问,v,neg,22
1420,客服,n,neg,23
1420,告诉,v,neg,24
1420,我个,r,neg,25
1420,错误信息,i,neg,26
1420,生产,vn,neg,27
1420,批次,d,neg,28
1420,安装,v,neg,29
1420,退货,v,neg,30
1420,想,v,neg,31
1420,问,v,neg,32
1420,这话,r,neg,33
1420,不早,d,neg,34
1420,后期,t,neg,35
1420,投诉,v,neg,36
1420,解决,v,neg,37
1420,发出,v,neg,38
1420,客服,n,neg,39
1420,太,d,neg,40
1420,差,a,neg,41
1424,干什么,l,neg,0
1424,昨天,t,neg,1
1424,送,v,neg,2
1424,没给,v,neg,3
1424,送,v,neg,4
1424,早上,t,neg,5
1424,给我发,n,neg,6
1424,信息,n,neg,7
1424,签收,v,neg,8
1424,坑,n,neg,9
1424,电话,n,neg,10
1424,接到,v,neg,11
1424,见到,v,neg,12
1424,东西,ns,neg,13
1424,签收,v,neg,14
1424,毛,nr,neg,15
1425,这么久,r,neg,0
1425,第一次,m,neg,1
1425,差,a,neg,2
1425,评,n,neg,3
1425,安装,v,neg,4
1425,态度,n,neg,5
1425,恶劣,a,neg,6
1425,不用,v,neg,7
1425,管材,n,neg,8
1425,瞎,v,neg,9
1425,装,n,neg,10
1425,管道,n,neg,11
1425,歪七扭八,i,neg,12
1425,几十块,m,neg,13
1425,钱,n,neg,14
1425,管件,n,neg,15
1425,赚,v,neg,16
1425,钱,n,neg,17
1425,不负责任,l,neg,18
1425,瞎折腾,v,neg,19
1429,东西,ns,neg,0
1429,安装费,n,neg,1
1429,太贵,nr,neg,2
1429,建议,n,neg,3
1429,网购,v,neg,4
1429,朋友,n,neg,5
1429,购买,v,neg,6
1429,单独,d,neg,7
1429,找,v,neg,8
1429,安装,v,neg,9
1429,行,v,neg,10
1429,售后,n,neg,11
1429,基本工资,n,neg,12
1429,低,a,neg,13
1429,安装费,n,neg,14
1429,提成,v,neg,15
1429,贵,a,neg,16
1429,安装,v,neg,17
1429,粗糙,a,neg,18
1429,预约,v,neg,19
1431,没意思,l,neg,0
1431,双十,m,neg,1
1431,降价,n,neg,2
1431,不让,v,neg,3
1431,价保,n,neg,4
1431,啥意思,n,neg,5
1432,第一次,m,neg,0
1432,差,a,neg,1
1432,评,n,neg,2
1432,问,v,neg,3
1432,双十,m,neg,4
1432,活动,vn,neg,5
1432,说不,l,neg,6
1432,通知,v,neg,7
1432,双十,m,neg,8
1432,活动,vn,neg,9
1432,保价,n,neg,10
1432,明天,t,neg,11
1432,客服,n,neg,12
1432,打电话,l,neg,13
1432,问,v,neg,14
1432,价格,n,neg,15
1432,变,v,neg,16
1432,供应商,n,neg,17
1432,信,n,neg,18
1432,变,v,neg,19
1432,聊天记录,nz,neg,20
1432,真,d,neg,21
1432,想,v,neg,22
1432,信任,n,neg,23
1432,数字,n,neg,24
1432,游戏,n,neg,25
1432,一点,m,neg,26
1432,不为,v,neg,27
1432,顾客,nr,neg,28
1432,申请,v,neg,29
1432,保价,n,neg,30
1432,流程,n,neg,31
1432,懂,v,neg,32
1432,装傻,v,neg,33
1432,忽悠,z,neg,34
1432,真,d,neg,35
1432,想,v,neg,36
1432,良心,a,neg,37
1432,做事,v,neg,38
1432,顾客,nr,neg,39
1432,至上,d,neg,40
1432,宗旨,n,neg,41
1432,证据,n,neg,42
1432,双十,m,neg,43
1432,东西,ns,neg,44
1432,钱,n,neg,45
1432,网页,n,neg,46
1432,证据,n,neg,47
1432,不算数,n,neg,48
1432,差价,n,neg,49
1432,提交,v,neg,50
1432,未,d,neg,51
1432,支付,v,neg,52
1432,订单,n,neg,53
1432,证据,n,neg,54
1432,回复,v,neg,55
1432,价格,n,neg,56
1432,差,a,neg,57
1432,小伙伴,n,neg,58
1432,保价,n,neg,59
1432,记住,v,neg,60
1432,提交,v,neg,61
1432,未,d,neg,62
1432,支付,v,neg,63
1432,订单,n,neg,64
1432,证据,n,neg,65
1432,听,v,neg,66
1432,供应商,n,neg,67
1432,忽悠,z,neg,68
1432,血淋淋,z,neg,69
1432,教训,vn,neg,70
1432,再也,d,neg,71
1432,服务,vn,neg,72
1432,真的,d,neg,73
1432,口气,n,neg,74
1432,过不去,t,neg,75
1432,忽悠,z,neg,76
1432,顾客,nr,neg,77
1432,领导,n,neg,78
1432,赏识,v,neg,79
1432,信任,n,neg,80
1432,之间,f,neg,81
1432,信任,n,neg,82
1432,这件,mq,neg,83
1432,事情,n,neg,84
1432,我会,n,neg,85
1432,厂家,n,neg,86
1432,打电话,l,neg,87
1432,问问,n,neg,88
1432,做,v,neg,89
1432,代理,n,neg,90
1432,做,v,neg,91
1432,服务,vn,neg,92
1432,做事,v,neg,93
1432,厂家,n,neg,94
1434,服务,vn,neg,0
1434,差,a,neg,1
1435,差,a,neg,0
1435,玩,v,neg,1
1435,猫咪,n,neg,2
1435,骗,v,neg,3
1435,消费者,n,neg,4
1442,降价,n,neg,0
1442,太,d,neg,1
1442,坑人,n,neg,2
1442,价保,n,neg,3
1442,双十,m,neg,4
1447,送货,v,neg,0
1447,太晚,nz,neg,1
1447,送货,v,neg,2
1447,人员,n,neg,3
1447,态度,n,neg,4
1447,不好,d,neg,5
1447,订单,n,neg,6
1447,收,v,neg,7
1447,迷糊,a,neg,8
1447,萝卜,n,neg,9
1447,快乐,a,neg,10
1447,洗泥,v,neg,11
1449,材料费,n,neg,0
1449,太,d,neg,1
1449,黑,a,neg,2
1449,市场,n,neg,3
1449,二十块,m,neg,4
1449,钱,n,neg,5
1449,材料,n,neg,6
1449,硬是,d,neg,7
1449,收,v,neg,8
1457,按装,v,neg,0
1457,安装费,n,neg,1
1457,花,v,neg,2
1457,接,v,neg,3
1457,外婆,n,neg,4
1457,乡下,s,neg,5
1457,接,v,neg,6
1457,找,v,neg,7
1457,不到,v,neg,8
1457,路,n,neg,9
1457,冰箱,n,neg,10
1457,空调,n,neg,11
1457,安装,v,neg,12
1457,找,v,neg,13
1457,路,n,neg,14
1457,找,v,neg,15
1457,不到,v,neg,16
1457,路,n,neg,17
1457,够,v,neg,18
1457,娇气,a,neg,19
1457,外婆,n,neg,20
1457,接,v,neg,21
1457,外婆,n,neg,22
1457,年纪,t,neg,23
1457,来接,v,neg,24
1457,办法,n,neg,25
1457,找,v,neg,26
1457,车,n,neg,27
1457,接,v,neg,28
1457,不来接就不,c,neg,29
1457,安装,v,neg,30
1457,真的,d,neg,31
1457,东西,ns,neg,32
1457,真,d,neg,33
1457,憋屈,a,neg,34
1460,安装,v,neg,0
1460,人员,n,neg,1
1460,技术,n,neg,2
1460,不行,v,neg,3
1460,我家,r,neg,4
1460,墙上,s,neg,5
1460,插座,n,neg,6
1460,弄坏了,i,neg,7
1463,几天,m,neg,0
1463,安装,v,neg,1
1463,显示,v,neg,2
1463,订单,n,neg,3
1463,显示,v,neg,4
1463,安装,v,neg,5
1463,本来,t,neg,6
1463,说好,v,neg,7
1463,第二天,m,neg,8
1463,安装,v,neg,9
1463,安装,v,neg,10
1463,欺骗,v,neg,11
1463,客户,n,neg,12
1464,收到,v,neg,0
1464,师傅,nr,neg,1
1464,安装,v,neg,2
1464,安装,v,neg,3
1464,师傅,nr,neg,4
1464,态度,n,neg,5
1464,挂,v,neg,6
1464,发现,v,neg,7
1464,有个,r,neg,8
1464,坑,n,neg,9
1464,找,v,neg,10
1464,客服,n,neg,11
1464,客服,n,neg,12
1464,就让,v,neg,13
1464,电话,n,neg,14
1464,啥事,r,neg,15
1464,不用,v,neg,16
1464,干,v,neg,17
1464,物流,n,neg,18
1464,打电话,l,neg,19
1464,找售,v,neg,20
1464,折腾,v,neg,21
1464,折腾,v,neg,22
1464,便宜,a,neg,23
1464,黄,a,neg,24
1472,安装,v,neg,0
1472,师傅,nr,neg,1
1472,水平,n,neg,2
1472,太,d,neg,3
1472,差,a,neg,4
1472,打爆,v,neg,5
1472,两块,m,neg,6
1472,砖,n,neg,7
1473,差,a,neg,0
1473,评,n,neg,1
1473,送来,v,neg,2
1473,打开,v,neg,3
1473,划痕,n,neg,4
1473,不想,v,neg,5
1473,客服,n,neg,6
1473,不理,v,neg,7
1473,解决问题,n,neg,8
1475,差,a,neg,0
1475,评,n,neg,1
1475,质量,n,neg,2
1475,真不,d,neg,3
1476,太差,n,neg,0
1476,安装,v,neg,1
1476,花,v,neg,2
1476,两百块,m,neg,3
1476,钱,n,neg,4
1476,机,n,neg,5
1476,自带,n,neg,6
1476,花,v,neg,7
1476,洒,v,neg,8
1476,混,v,neg,9
1476,水阀,n,neg,10
1476,泄,vg,neg,11
1476,压阀,n,neg,12
1476,安装,v,neg,13
1476,膨胀螺栓,n,neg,14
1476,少,a,neg,15
1476,安装,v,neg,16
1476,两个,m,neg,17
1476,打孔,v,neg,18
1476,掉下来,v,neg,19
1476,没人管,l,neg,20
1476,打电话,l,neg,21
1476,售后,n,neg,22
1476,客服,n,neg,23
1476,搭理,v,neg,24
1476,没事,v,neg,25
1476,安装,v,neg,26
1476,差,a,neg,27
1476,要命,v,neg,28
1476,第一次,m,neg,29
1476,差,a,neg,30
1476,售后,n,neg,31
1476,安装,v,neg,32
1476,人员,n,neg,33
1478,发票,n,neg,0
1478,过期,t,neg,1
1478,投诉,v,neg,2
1478,有用吗,v,neg,3
1478,右下角,f,neg,4
1478,月,m,neg,5
1478,日前,t,neg,6
1478,开具,v,neg,7
1478,开票,n,neg,8
1478,日期,t,neg,9
1478,月,m,neg,10
1478,日,m,neg,11
1484,客服,n,neg,0
1484,态度,n,neg,1
1484,太,d,neg,2
1484,差,a,neg,3
1484,退,v,neg,4
1484,差价,n,neg,5
1484,咨询,vn,neg,6
1484,先是,d,neg,7
1484,不理,v,neg,8
1484,态度,n,neg,9
1484,差差,n,neg,10
1484,差,n,neg,11
1484,气死人,n,neg,12
1484,第一次,m,neg,13
1484,购物,n,neg,14
1484,差,a,neg,15
1484,评,n,neg,16
1489,次,q,neg,0
1489,成功,a,neg,1
1489,购物,n,neg,2
1489,体验,n,neg,3
1489,不到,v,neg,4
1489,一个月,m,neg,5
1489,坏,a,neg,6
1489,父母,n,neg,7
1489,一年,m,neg,8
1489,没坏,v,neg,9
1489,换货,nz,neg,10
1490,破,v,neg,0
1490,玩意儿,n,neg,1
1490,没用,v,neg,2
1490,两天,m,neg,3
1490,坏,a,neg,4
1490,上当,v,neg,5
1492,加热,v,neg,0
1492,速度慢,n,neg,1
1492,点,m,neg,2
1492,接受,v,neg,3
1492,可恶,v,neg,4
1492,安装,v,neg,5
1492,师傅,nr,neg,6
1492,扳手,n,neg,7
1492,用劲,v,neg,8
1492,拧,v,neg,9
1492,螺丝,n,neg,10
1492,拧,v,neg,11
1492,歪,v,neg,12
1492,我家,r,neg,13
1492,墙内,s,neg,14
1492,改,v,neg,15
1492,暗水,n,neg,16
1492,管接头,n,neg,17
1492,弄坏了,i,neg,18
1492,接头,v,neg,19
1492,不好,d,neg,20
1492,纯铜,n,neg,21
1492,接头,v,neg,22
1492,冷水,n,neg,23
1492,出口,vn,neg,24
1492,没事,v,neg,25
1492,切墙换,i,neg,26
1492,接头,v,neg,27
1492,算,v,neg,28
1492,载,v,neg,29
1492,收费,n,neg,30
1492,块钱,n,neg,31
1494,宣传,vn,neg,0
1494,销售,vn,neg,1
1494,安装费,n,neg,2
1494,封顶,n,neg,3
1494,买完,v,neg,4
1494,安装,v,neg,5
1494,人员,n,neg,6
1494,坑,n,neg,7
1494,找,v,neg,8
1494,理由,n,neg,9
1494,收取,v,neg,10
1494,费用,n,neg,11
1494,凑,v,neg,12
1494,两百,m,neg,13
1494,收钱,v,neg,14
1494,后期,t,neg,15
1494,情况,n,neg,16
1494,一堆,m,neg,17
1494,费用,n,neg,18
1494,后悔,v,neg,19
1494,用户,n,neg,20
1494,体验,n,neg,21
1494,感,vg,neg,22
1494,差,a,neg,23
1495,加热,v,neg,0
1495,烧水,n,neg,1
1495,速度,n,neg,2
1495,慢,a,neg,3
1495,真心,d,neg,4
1495,慢,a,neg,5
1496,真的,d,neg,0
1496,一颗,m,neg,1
1496,星,n,neg,2
1496,不想,v,neg,3
1496,收取,v,neg,4
1496,安装,v,neg,5
1496,费用,n,neg,6
1496,实体店,n,neg,7
1496,贵,a,neg,8
1496,安装,v,neg,9
1496,师傅,nr,neg,10
1496,速度,n,neg,11
1496,太慢,a,neg,12
1496,再也,d,neg,13
1496,不想,v,neg,14
1496,家电,j,neg,15
1498,太差,n,neg,0
1498,水,n,neg,1
1498,服务态度,n,neg,2
1498,不好,d,neg,3
1500,差,a,neg,0
1500,评,n,neg,1
1500,服务态度,n,neg,2
1500,太,d,neg,3
1500,差,a,neg,4
1500,品牌,n,neg,5
1500,档次,n,neg,6
1500,服务,vn,neg,7
1500,跟不上,v,neg,8
1500,质量,n,neg,9
1500,保证,v,neg,10
1500,忧虑,v,neg,11
1500,不买,v,neg,12
1500,东西,ns,neg,13
1501,太坑,n,neg,0
1501,农村,n,neg,1
1501,老人,n,neg,2
1501,收,v,neg,3
1501,安装费,n,neg,4
1501,产品,n,neg,5
1501,武汉,ns,neg,6
1501,上门,ns,neg,7
1501,安装,v,neg,8
1501,额外,b,neg,9
1501,费用,n,neg,10
1507,安装,v,neg,0
1507,服务态度,n,neg,1
1507,差,a,neg,2
1511,烧水,n,neg,0
1511,太慢,a,neg,1
1511,水量,n,neg,2
1511,太,d,neg,3
1511,少,a,neg,4
1511,男,b,neg,5
1511,洗澡水,nz,neg,6
1511,只能,v,neg,7
1511,快快,d,neg,8
1511,烧,v,neg,9
1511,到度,d,neg,10
1511,洗澡,v,neg,11
1511,一开,m,neg,12
1511,没多久,l,neg,13
1511,温度,n,neg,14
1511,刷刷,v,neg,15
1511,下降,v,neg,16
1511,两下子,m,neg,17
1511,水,n,neg,18
1511,凉,v,neg,19
1514,差,a,neg,0
1514,评,n,neg,1
1514,安装,v,neg,2
1514,师傅,nr,neg,3
1514,技术,n,neg,4
1514,不行,v,neg,5
1514,乱打,v,neg,6
1514,孔,nr,neg,7
1514,损坏,v,neg,8
1514,墙里,s,neg,9
1514,埋,v,neg,10
1514,电线,n,neg,11
1514,弄,v,neg,12
1514,跳闸,v,neg,13
1514,确,d,neg,14
1514,没事,v,neg,15
1514,打孔,v,neg,16
1514,掉,v,neg,17
1514,灰,n,neg,18
1514,清理,a,neg,19
1514,想,v,neg,20
1514,小米,n,neg,21
1514,格力电器,nz,neg,22
1514,安装,v,neg,23
1514,清理,a,neg,24
1514,灰尘,n,neg,25
1514,安装,v,neg,26
1514,师傅,nr,neg,27
1514,清理,a,neg,28
1514,灰尘,n,neg,29
1514,差,a,neg,30
1514,评,n,neg,31
1515,差,a,neg,0
1515,评,n,neg,1
1515,买回来,l,neg,2
1515,装上,n,neg,3
1515,漏水,n,neg,4
1515,退货,v,neg,5
1515,第一次,m,neg,6
1515,失望,v,neg,7
1515,产品,n,neg,8
1525,生气,n,neg,0
1525,安装,v,neg,1
1525,师傅,nr,neg,2
1525,太,d,neg,3
1525,恶心,n,neg,4
1525,我家,r,neg,5
1525,空心砖,n,neg,6
1525,架子,n,neg,7
1525,装,v,neg,8
1525,块钱,n,neg,9
1525,店里,n,neg,10
1525,定制,v,neg,11
1525,架子花,n,neg,12
1525,块钱,n,neg,13
1525,几天,m,neg,14
1525,安装,v,neg,15
1525,师傅,nr,neg,16
1525,我家,r,neg,17
1525,空心砖,n,neg,18
1525,安装,v,neg,19
1525,搞,v,neg,20
1525,耽误,v,neg,21
1525,几天,m,neg,22
1525,人工,n,neg,23
1525,花,v,neg,24
1525,冤枉钱,n,neg,25
1528,价格,n,neg,0
1528,变得,v,neg,1
1528,太,d,neg,2
1528,贵,a,neg,3
1531,半个,m,neg,0
1531,月,m,neg,1
1531,遥控器,n,neg,2
1531,两次,m,neg,3
1531,不行,v,neg,4
1531,客服,n,neg,5
1531,售后,n,neg,6
1531,店,n,neg,7
1531,换,v,neg,8
1531,售后,n,neg,9
1531,店,n,neg,10
1531,沒得,v,neg,11
1531,换给,v,neg,12
1531,很远,a,neg,13
1531,售后,n,neg,14
1531,店,n,neg,15
1531,换,v,neg,16
1531,晕,v,neg,17
1531,算了算,l,neg,18
1531,倒霉,a,neg,19
1531,懂,v,neg,20
1532,服务态度,n,neg,0
1532,差,a,neg,1
1532,送货,v,neg,2
1532,慢,a,neg,3
1532,安装,v,neg,4
1532,费劲,a,neg,5
1534,价格,n,neg,0
1534,欺骗,v,neg,1
1534,标价,n,neg,2
1534,收费,n,neg,3
1534,建议,n,neg,4
1534,一颗,m,neg,5
1534,星,n,neg,6
1534,安装,v,neg,7
1534,师傅,nr,neg,8
1534,安装,v,neg,9
1534,到位,v,neg,10
1536,安装,v,neg,0
1536,师傅,nr,neg,1
1536,语,n,neg,2
1536,家,m,neg,3
1536,安装费,n,neg,4
1536,收,v,neg,5
1536,安装,v,neg,6
1536,爸爸,n,neg,7
1536,安装,v,neg,8
1536,人员,n,neg,9
1536,收钱,v,neg,10
1536,爸,n,neg,11
1536,太,d,neg,12
1536,懂,v,neg,13
1536,装,v,neg,14
1536,新房,n,neg,15
1536,平整,a,neg,16
1536,墙面,n,neg,17
1536,爸爸,n,neg,18
1536,装,n,neg,19
1536,支架,n,neg,20
1536,支架,n,neg,21
1536,墙面,n,neg,22
1536,不平,n,neg,23
1536,空心,n,neg,24
1536,收费,n,neg,25
1536,一共,j,neg,26
1536,收,v,neg,27
1536,价格,n,neg,28
1536,两倍,m,neg,29
1536,投诉,v,neg,30
1536,无果,c,neg,31
1536,安装,v,neg,32
1536,师傅,nr,neg,33
1536,理直气壮,i,neg,34
1536,地说,n,neg,35
1536,装,n,neg,36
1536,讲,v,neg,37
1536,哭笑不得,l,neg,38
1537,安装,v,neg,0
1537,无力,n,neg,1
1537,吐,v,neg,2
1537,槽,ng,neg,3
1537,奥克斯,nr,neg,4
1537,安装,v,neg,5
1537,配件,n,neg,6
1537,内丝,n,neg,7
1537,三通,nz,neg,8
1537,页面,n,neg,9
1537,显示,v,neg,10
1537,工作人员,n,neg,11
1537,出示,v,neg,12
1537,工作证,n,neg,13
1537,价格,n,neg,14
1537,再三,d,neg,15
1537,确认,v,neg,16
1537,告知,v,neg,17
1537,不用,v,neg,18
1537,安装,v,neg,19
1537,打电话,l,neg,20
1537,询问,v,neg,21
1537,时,ng,neg,22
1537,价格,n,neg,23
1538,点,m,neg,0
1538,配件,n,neg,1
1538,坑,n,neg,2
1538,死,v,neg,3
1538,天,n,neg,4
1538,安装,v,neg,5
1538,免费,vn,neg,6
1538,安装,v,neg,7
1538,挂羊头卖狗肉,i,neg,8
1538,不信,v,neg,9
1538,几根,m,neg,10
1539,两个,m,neg,0
1539,型号,n,neg,1
1539,升数,n,neg,2
1539,升,v,neg,3
1539,配,v,neg,4
1539,淋浴器,nz,neg,5
1539,升,v,neg,6
1539,不配,v,neg,7
1539,奇葩,n,neg,8
1539,老客户,n,neg,9
1539,第一次,m,neg,10
1539,差,a,neg,11
1539,评,n,neg,12
1539,贡献,n,neg,13
1541,安装,v,neg,0
1541,费用,n,neg,1
1541,太,d,neg,2
1541,高,a,neg,3
1541,安装,v,neg,4
1541,费用,n,neg,5
1541,超过,v,neg,6
1541,总计,n,neg,7
1541,收费,n,neg,8
1541,特,d,neg,9
1541,恶心,n,neg,10
1541,给钱,v,neg,11
1541,安装,v,neg,12
1541,投诉,v,neg,13
1541,没用,v,neg,14
1541,真无语,i,neg,15
1542,实名,v,neg,0
1542,评价,n,neg,1
1542,材料费,n,neg,2
1542,收费,n,neg,3
1542,不合理,n,neg,4
1542,太贵,nr,neg,5
1542,难以,d,neg,6
1542,接受,v,neg,7
1548,太,d,neg,0
1548,失望,v,neg,1
1548,坏,a,neg,2
1548,售后,n,neg,3
1548,维修,v,neg,4
1548,人员,n,neg,5
1548,使用不当,l,neg,6
1548,维修,v,neg,7
1548,人员,n,neg,8
1548,售后,n,neg,9
1548,安装,v,neg,10
1548,全,a,neg,11
1548,用户,n,neg,12
1548,太,d,neg,13
1548,不合理,n,neg,14
1548,是否是,l,neg,15
1548,机器,n,neg,16
1548,维修,v,neg,17
1548,人员,n,neg,18
1548,主观,n,neg,19
1548,判断,v,neg,20
1548,没什么,l,neg,21
1548,检测,vn,neg,22
1548,手段,n,neg,23
1549,售后,n,neg,0
1549,差,a,neg,1
1549,差,a,neg,2
1549,不想,v,neg,3
1549,提,v,neg,4
1549,封顶,n,neg,5
1549,包,v,neg,6
1549,安装,v,neg,7
1549,骗人,n,neg,8
1551,东西,ns,neg,0
1551,不错,a,neg,1
1551,安装,v,neg,2
1551,师傅,nr,neg,3
1551,装,v,neg,4
1551,不类,n,neg,5
1551,第一次,m,neg,6
1551,见装,v,neg,7
1551,差,a,neg,8
1551,收费,n,neg,9
1551,贵,a,neg,10
1553,产品,n,neg,0
1553,没用,v,neg,1
1553,安装,v,neg,2
1553,不好,d,neg,3
1553,收,v,neg,4
1553,合,v,neg,5
1553,花,v,neg,6
1553,卖,v,neg,7
1555,加热,v,neg,0
1555,特别,d,neg,1
1555,慢,a,neg,2
1555,慢,a,neg,3
1555,无法忍受,l,neg,4
1555,评论,n,neg,5
1555,加热,v,neg,6
1555,小时,n,neg,7
1555,客服,n,neg,8
1555,不退,v,neg,9
1555,不换,v,neg,10
1555,瓦和瓦,nr,neg,11
1555,随机,d,neg,12
1555,发货,n,neg,13
1555,无语,v,neg,14
1556,没用,v,neg,0
1556,显示,v,neg,1
1556,几把,m,neg,2
1556,收,v,neg,3
1556,材料费,n,neg,4
1556,几个,m,neg,5
1556,弯头,v,neg,6
1556,真的,d,neg,7
1556,服,v,neg,8
1557,写,v,neg,0
1557,安装费,n,neg,1
1557,封顶,n,neg,2
1557,坑,n,neg,3
1560,花洒,nr,neg,0
1560,那根,mq,neg,1
1560,扭,v,neg,2
1560,扭,v,neg,3
1560,劣质,n,neg,4
1560,产品,n,neg,5
1561,服务,vn,neg,0
1561,太,d,neg,1
1561,差,a,neg,2
1561,安装,v,neg,3
1561,师傅,nr,neg,4
1561,告知,v,neg,5
1561,我家,r,neg,6
1561,安装,v,neg,7
1561,做,v,neg,8
